Mean.Layer.1,Mean.Layer.2,Mean.Layer.3,Standard.deviation.Layer.1,Standard.deviation.Layer.2,Standard.deviation.Layer.3,Skewness.Layer.1,Skewness.Layer.2,Skewness.Layer.3,Ratio.Layer.1,Ratio.Layer.2,Ratio.Layer.3,Min..pixel.value.Layer.1,Min..pixel.value.Layer.2,Min..pixel.value.Layer.3,Max..pixel.value.Layer.1,Max..pixel.value.Layer.2,Max..pixel.value.Layer.3,Mean.of.inner.border.Layer.1,Mean.of.inner.border.Layer.2,Mean.of.inner.border.Layer.3,Mean.of.outer.border.Layer.1,Mean.of.outer.border.Layer.2,Mean.of.outer.border.Layer.3,Border.Contrast.Layer.1,Border.Contrast.Layer.2,Border.Contrast.Layer.3,Contrast.to.neighbor.pixels.Layer.1..3.,Contrast.to.neighbor.pixels.Layer.2..3.,Contrast.to.neighbor.pixels.Layer.3..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.1..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.2..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.3..3.,StdDev..to.neighbor.pixels.Layer.1..3.,StdDev..to.neighbor.pixels.Layer.2..3.,StdDev..to.neighbor.pixels.Layer.3..3.,Circular.Mean.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.Mean.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.Mean.Layer.3..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.3..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.3..R1..User..3..R2..Same...R1...border.,Mean.Diff..to.neighbors.Layer.1..0.,Mean.Diff..to.neighbors.Layer.2..0.,Mean.Diff..to.neighbors.Layer.3..0.,Mean.Diff..to.neighbors..abs..Layer.1..0.,Mean.Diff..to.neighbors..abs..Layer.2..0.,Mean.Diff..to.neighbors..abs..Layer.3..0.,Rel..border.to.brighter.objects.Layer.1,Rel..border.to.brighter.objects.Layer.2,Rel..border.to.brighter.objects.Layer.3,Mean.diff..to.scene.Layer.1,Mean.diff..to.scene.Layer.2,Mean.diff..to.scene.Layer.3,Ratio.to.scene.Layer.1,Ratio.to.scene.Layer.2,Ratio.to.scene.Layer.3,HSI.Transformation.Hue.R.Layer.1.G.Layer.2.B.Layer.3.,Area..Pxl.,Border.length..Pxl.,Length..mu_m.,Length.Width,Number.of.pixels,Rel..Border.to.Image.Border,Volume..Pxl.,Width..mu_m.,Asymmetry,Border.index,Compactness,Density,Elliptic.Fit,Radius.of.largest.enclosed.ellipse,Radius.of.smallest.enclosing.ellipse,Rectangular.Fit,Roundness,Shape.index,Area..excluding.inner.polygons...Pxl.,Area..including.inner.polygons...Pxl.,Average.length.of.edges..polygon...Pxl.,Compactness..polygon.,Length.of.longest.edge..polygon...Pxl.,Number.of.edges..polygon.,Number.of.inner.objects..polygon.,Perimeter..polygon...Pxl.,Stddev.of.length.of.edges..polygon...Pxl.,Mean.of.sub.objects..stddev.Layer.1..1.,Area.of.sub.objects..mean..1...Pxl.,Area.of.sub.objects..stddev..1...Pxl.,Density.of.sub.objects..mean..1.,Density.of.sub.objects..stddev..1.,Asymmetry.of.sub.objects..mean..1.,Asymmetry.of.sub.objects..stddev..1.,Direction.of.sub.objects..mean..1.,Direction.of.sub.objects..stddev..1.,GLCM.Homogeneity..quick.8.11..Layer.1..all.dir..,GLCM.Contrast..quick.8.11..Layer.1..all.dir..,GLCM.Dissimilarity..quick.8.11..Layer.1..all.dir..,GLCM.Entropy..quick.8.11..Layer.1..all.dir..,GLCM.Ang..2nd.moment..quick.8.11..Layer.1..all.dir..,GLCM.Mean..quick.8.11..Layer.1..all.dir..,GLCM.StdDev..quick.8.11..Layer.1..all.dir..,GLCM.Correlation..quick.8.11..Layer.1..all.dir..,Number.of.sub.objects.Nucleus..1.,Number.of.sub.objects.Dark..1.,Area.of.sub.objects.Nucleus..1...Pxl.,Area.of.sub.objects.Dark..1...Pxl.,Rel..area.of.sub.objects.Nucleus..1.,Rel..area.of.sub.objects.Dark..1.,Rel..area.of.sub.objects.unclassified..1.
146.857930,85.702280,178.398155,41.852074,42.119564,35.082591,-0.153922,0.418989,-0.611939,0.357355,0.208542,0.434103,8.000000,0.000000,34.000000,255.000000,243.000000,255.000000,158.544859,104.341192,182.973805,195.983671,145.225996,217.436316,-34.242503,-36.729576,-31.820579,-240.371693,-530.942447,-138.331939,105.528134,117.898992,81.190477,53.922677,64.632170,43.026346,210.750000,170.812500,218.437500,30.305734,27.998256,26.346178,0.143799,0.163912,0.120612,-49.842339,-65.055759,-37.531709,50.664665,66.244631,37.585219,0.974664,0.974664,0.974664,-37.997343,-47.072924,-27.415853,0.794448,0.645469,0.866793,0.776624,7806.000000,1934.000000,390442204.990000,2.567198,7806.000000,0.000000,7806.000000,152088839.830000,0.812943,4.883838,7.607213,0.721531,0.000000,0.003293,3.498127,0.050295,3.494834,5.472455,7835.000000,7835.000000,6.980086,0.035377,30.149627,239.000000,0.000000,1668.240627,4.988868,31.954184,278.785714,218.945257,1.455288,0.328659,0.763747,0.169374,57.319772,41.600658,0.057154,748.542876,19.192035,9.378466,0.000125,148.402635,42.558657,0.890709,6.000000,20.000000,1510.000000,5739.000000,0.193441,0.735204,0.071355
134.230107,69.645649,170.544439,47.664748,50.519694,39.568679,0.255928,0.713987,0.002333,0.358501,0.186009,0.455489,10.000000,0.000000,35.000000,255.000000,230.000000,255.000000,156.846373,101.780939,179.477952,205.642959,154.930299,223.459459,-45.285714,-48.226374,-41.298901,-400.566369,-1007.350579,-207.516212,116.595658,130.746162,89.360142,55.026630,67.999972,44.503867,120.250000,42.000000,179.187500,25.950674,24.259019,15.248847,0.215806,0.577596,0.085100,-73.847400,-96.485407,-51.302499,73.847400,96.485407,51.302499,1.000000,1.000000,1.000000,-50.625165,-63.129555,-35.269569,0.726136,0.524538,0.828634,0.773349,4298.000000,910.000000,192424199.860000,2.340799,4298.000000,0.000000,4298.000000,82204490.519000,0.844321,3.159722,3.680347,1.431500,0.384830,0.378957,2.400492,0.668398,2.021536,3.470150,4290.500000,4290.500000,6.462585,0.091159,34.058773,119.000000,0.000000,769.047593,5.257734,37.803290,226.210526,125.899951,1.562317,0.350963,0.651416,0.213780,177.825802,47.493421,0.045782,1085.058933,23.758990,9.460863,0.000106,135.986098,49.210045,0.880889,4.000000,14.000000,1087.000000,2921.000000,0.252908,0.679618,0.067473
208.379028,173.313669,225.842775,43.347825,51.730519,35.286339,-1.884683,-0.856211,-2.215702,0.342991,0.285273,0.371736,0.000000,0.000000,28.000000,255.000000,255.000000,255.000000,211.090726,164.922379,228.851815,170.151235,120.011317,191.916667,37.482372,40.743590,34.127404,157.172615,298.362923,136.779957,90.825085,116.114310,74.126708,59.851343,67.425441,47.689793,163.375000,97.937500,186.625000,46.376011,48.340548,45.233941,0.283862,0.493586,0.242379,45.330924,68.824932,38.733837,45.330924,68.824932,38.733837,0.000000,0.000000,0.000000,23.523756,40.538465,20.028767,1.127255,1.305317,1.097315,0.777924,7696.000000,1272.000000,246000000.000000,2.000000,7696.000000,0.018868,7696.000000,123000000.000000,0.614673,3.382979,3.931653,1.483012,0.245842,0.008774,2.654308,0.637049,2.645534,3.624888,7701.500000,7701.500000,6.764659,0.081588,28.071338,161.000000,0.000000,1089.110060,5.106700,25.428253,1539.200000,2506.667541,1.466876,0.349106,0.706575,0.140723,51.112843,30.550636,0.086035,779.985563,18.128776,8.827743,0.000587,205.960260,44.166395,0.894468,0.000000,3.000000,0.000000,433.000000,0.000000,0.056263,0.943737
189.681558,147.672315,209.527069,55.079488,61.552163,44.022273,-0.966476,-0.451871,-1.177131,0.346843,0.270026,0.383131,0.000000,0.000000,23.000000,255.000000,255.000000,255.000000,192.368249,145.374795,212.738134,187.425600,140.187200,207.291200,4.947174,5.341523,5.369779,55.452695,96.425328,50.648939,104.739635,128.957780,84.717480,63.533195,75.393695,51.327501,184.562500,119.437500,204.000000,34.928442,33.003728,35.026775,0.189250,0.276326,0.171700,6.084042,11.981486,4.326020,33.127764,45.804843,25.033114,0.592138,0.592138,0.592138,4.826286,14.897111,3.713060,1.026108,1.112198,1.018041,0.779860,4544.000000,814.000000,149423278.200000,1.786235,4544.000000,0.000000,4544.000000,83652662.684000,0.471763,2.866197,2.750804,1.764620,0.443662,0.073051,1.905398,0.674711,1.832348,3.018876,4565.500000,4565.500000,6.218883,0.118256,28.017851,112.000000,0.000000,696.514886,4.654220,37.052810,568.000000,827.050331,1.473980,0.315291,0.691418,0.235943,159.934673,30.280830,0.069382,1032.843955,22.253219,9.102282,0.000506,188.573610,54.888971,0.910270,2.000000,4.000000,518.000000,877.000000,0.113996,0.193002,0.693002
175.240735,121.641348,194.577029,52.061540,56.233518,46.283681,-0.949449,-0.323181,-0.885769,0.356572,0.247511,0.395917,4.000000,0.000000,35.000000,255.000000,247.000000,255.000000,184.890302,128.715421,204.019078,190.474016,135.546457,209.661417,-6.806098,-7.875610,-6.660976,-58.648290,-140.273558,-42.119340,94.848534,114.911430,79.467276,55.491587,67.161616,45.605827,198.000000,162.125000,215.250000,44.133321,51.511983,39.538747,0.222896,0.317730,0.183688,-26.223662,-38.726608,-21.786022,31.230843,44.094577,26.418600,0.751220,0.693902,0.693902,-9.614537,-11.133857,-11.236979,0.947989,0.916145,0.945402,0.789148,3265.000000,820.000000,199675383.620000,2.522469,3265.000000,0.000000,3265.000000,79158716.695000,0.901748,3.228346,4.841056,0.894614,0.000000,0.016765,3.052621,0.247135,3.035856,3.587668,3280.500000,3280.500000,7.536079,0.087652,27.000000,91.000000,0.000000,685.783229,5.039712,38.750288,408.125000,408.635362,1.345556,0.298015,0.843914,0.085943,143.446362,29.831833,0.049551,1120.035513,23.739975,9.248990,0.000140,175.189573,52.332445,0.891917,1.000000,5.000000,149.000000,1174.000000,0.045636,0.359571,0.594793
200.569335,123.622610,205.535942,41.962342,54.627671,38.721269,-1.246473,-0.022477,-0.995687,0.378627,0.233370,0.388003,18.000000,0.000000,28.000000,255.000000,246.000000,255.000000,192.927724,129.472492,202.058252,181.736897,119.649895,192.365828,9.079378,7.976268,7.798691,127.811897,80.769382,56.196204,93.965932,123.403605,78.477072,58.730461,71.842992,47.555621,222.437500,189.687500,242.125000,30.217894,37.300668,15.222824,0.135849,0.196643,0.062872,13.377203,-3.175583,3.965735,35.262998,41.963974,25.900440,0.388707,0.388707,0.388707,15.714062,-9.152594,-0.278066,1.085007,0.931067,0.998649,0.823228,7846.000000,1222.000000,195883003.750000,1.562070,7846.000000,0.000000,7846.000000,125399642.300000,0.541257,3.357143,3.130724,1.487614,0.138414,0.003994,2.144642,0.559264,2.140649,3.448951,7853.500000,7853.500000,7.098721,0.091874,39.051248,146.000000,0.000000,1036.413229,5.149350,37.177005,871.777778,1949.560793,1.315948,0.326071,0.813079,0.140238,89.585036,37.494300,0.071369,650.539621,17.571147,9.021765,0.000307,199.481766,42.346695,0.904773,2.000000,6.000000,406.000000,1057.000000,0.051746,0.134718,0.813536
233.025533,182.655443,236.038159,17.975625,36.104634,17.341335,-0.923353,-0.192893,-1.047025,0.357555,0.280267,0.362178,135.000000,74.000000,143.000000,255.000000,254.000000,255.000000,221.341573,157.062921,228.364045,187.465479,119.879733,197.768374,31.286458,33.692708,28.473958,231.302630,413.198011,178.732573,78.209616,111.810950,66.651509,54.812227,60.990245,44.819118,156.937500,120.187500,167.062500,89.200945,87.278447,71.976966,0.568385,0.726186,0.430839,59.605825,80.153463,46.275962,59.605825,80.153463,46.275962,0.000000,0.000000,0.000000,48.170261,49.880239,30.224151,1.260584,1.375674,1.146852,0.823928,3564.000000,576.000000,177753143.370000,3.067724,3564.000000,0.000000,3564.000000,57942994.550000,0.860191,2.057143,2.889885,1.245691,0.215488,0.047853,2.237741,0.591142,2.189888,2.412091,3601.500000,3601.500000,8.234937,0.191715,42.011903,59.000000,0.000000,485.861271,7.013488,0.000000,3564.000000,0.000000,1.245691,0.000000,0.860191,0.000000,96.167697,0.000000,0.127927,235.630460,9.745970,7.632027,0.001113,231.624727,19.918309,0.838475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
177.930305,125.391302,203.876724,32.330351,36.082292,27.368821,-1.040942,-0.179224,-0.826514,0.350810,0.247223,0.401966,0.000000,0.000000,35.000000,255.000000,253.000000,255.000000,175.059281,121.938776,201.960155,179.459615,125.620192,205.679808,-4.649254,-4.237313,-4.143284,-35.122541,-57.982341,8.431447,74.247257,94.813383,62.600193,46.253577,58.935273,39.148020,188.250000,133.250000,216.250000,11.627016,11.627016,11.627016,0.061764,0.087257,0.053767,3.665024,11.489600,9.774314,18.801469,25.956880,17.166646,0.542537,0.542537,0.542537,-6.924967,-7.383903,-1.937284,0.962538,0.944388,0.990587,0.778235,33202.000000,1340.000000,348505573.130000,2.058756,33202.000000,0.000000,33202.000000,169279656.440000,0.588388,1.722365,1.776848,2.137031,0.754955,0.753707,1.353372,0.818469,0.599664,1.838496,33220.500000,33220.500000,6.371914,0.320891,26.000000,179.000000,0.000000,1140.572526,4.501167,26.367432,267.758065,436.673059,1.551165,0.288120,0.615528,0.233808,87.870548,38.651017,0.066518,434.778443,15.132864,8.936844,0.000235,177.825234,32.280722,0.889597,28.000000,84.000000,7600.000000,13147.000000,0.228902,0.395970,0.375128
198.780372,146.523290,214.152187,36.128544,45.816512,30.905154,-1.178757,0.058119,-1.027785,0.355310,0.261903,0.382787,1.000000,0.000000,30.000000,255.000000,255.000000,255.000000,195.569875,142.256117,214.563893,171.585065,116.188097,192.682201,22.462445,23.605677,20.720961,109.513103,168.813565,67.149137,67.100208,87.779619,55.035647,43.405580,51.868914,35.650924,200.875000,135.250000,213.937500,6.556247,11.437329,9.147874,0.032638,0.084564,0.042760,24.701673,29.924308,15.199087,24.701673,29.924308,15.199087,0.000000,0.000000,0.000000,13.925100,13.748086,8.338178,1.075330,1.103544,1.040513,0.795451,16874.000000,2356.000000,498145174.720000,2.258628,16874.000000,0.028014,16874.000000,220552129.320000,0.867010,4.162544,6.511022,0.841559,0.000000,0.005584,3.539193,0.293071,3.533609,4.534258,16869.000000,16869.000000,7.337671,0.052060,69.007246,275.000000,0.000000,2017.859613,6.256561,33.447108,803.523810,2609.738951,1.375165,0.305448,0.746620,0.201281,88.617991,45.216649,0.075786,559.627843,16.307982,8.990743,0.000281,197.660295,36.385142,0.888054,4.000000,15.000000,913.000000,1845.000000,0.054107,0.109340,0.836553
177.784049,115.004841,193.176710,43.196020,50.023549,35.925444,-0.953708,0.215283,-0.565210,0.365837,0.236652,0.397511,0.000000,0.000000,46.000000,255.000000,250.000000,255.000000,182.197983,128.222731,197.284143,197.681448,146.613575,211.582805,-13.679506,-15.658430,-12.630087,-31.005647,-160.687857,-63.395049,63.746741,77.259803,56.604656,40.966288,48.688735,33.743239,195.687500,120.937500,208.437500,29.130565,30.322163,30.661394,0.148863,0.250726,0.147101,-6.392394,-19.535080,-9.957604,21.172997,28.667538,19.988659,0.668605,0.702762,0.702762,-7.071223,-17.770363,-12.637298,0.961747,0.866162,0.938598,0.800515,7849.000000,1376.000000,314590913.630000,3.859317,7849.000000,0.000000,7849.000000,81514651.984000,0.941457,3.113122,3.267138,1.052678,0.177730,0.284875,2.086613,0.580241,1.801739,3.882856,7864.000000,7864.000000,7.632489,0.069704,63.031738,156.000000,0.000000,1190.668283,6.624606,36.835930,280.321429,373.392273,1.473045,0.298241,0.703435,0.212551,70.227399,30.935321,0.063996,637.726955,18.019879,9.221490,0.000171,177.786871,43.231208,0.910707,4.000000,20.000000,742.000000,2935.000000,0.094534,0.373933,0.531533
197.160532,148.197527,214.716681,36.686794,41.881799,30.602844,-1.459302,-0.599730,-1.264957,0.352025,0.264603,0.383371,4.000000,0.000000,45.000000,255.000000,249.000000,255.000000,194.696913,137.451824,213.366698,177.296533,118.359489,197.514599,15.358262,16.457977,14.509259,90.140936,124.958875,71.836917,80.889705,106.155223,68.031898,52.873907,63.854693,43.521084,188.375000,141.187500,197.062500,24.412791,38.162840,26.287993,0.129597,0.270299,0.133399,26.177548,34.255544,21.509264,28.890925,38.885319,23.628161,0.070513,0.070513,0.070513,12.305260,15.422323,8.902672,1.066567,1.116154,1.043256,0.789346,10677.000000,1404.000000,284379352.540000,1.719942,10677.000000,0.000000,10677.000000,165342405.770000,0.804716,3.265116,4.403856,1.157531,0.000000,0.003686,2.837173,0.346995,2.833487,3.396898,10642.000000,10642.000000,7.073778,0.094689,33.241540,168.000000,0.000000,1188.394777,5.339694,31.071946,711.800000,2093.264697,1.437407,0.330441,0.697615,0.218062,82.317194,28.504938,0.070178,485.735557,15.404115,8.942629,0.000214,196.346731,37.046931,0.907218,3.000000,9.000000,485.000000,1219.000000,0.045425,0.114171,0.840405
211.975569,141.235425,221.881732,18.624030,23.596038,17.023530,-0.358233,0.044319,-0.086083,0.368594,0.245587,0.385819,129.000000,51.000000,166.000000,255.000000,215.000000,255.000000,204.254302,129.388145,218.504780,181.036053,105.366224,197.379507,21.545322,22.045322,20.076023,128.837805,148.421897,77.623268,66.554766,94.215567,56.344684,45.027669,56.703817,36.513310,216.562500,129.437500,231.750000,18.808139,30.354095,15.970676,0.086849,0.234508,0.068913,43.520182,41.539156,26.633532,43.520182,41.539156,26.633532,0.000000,0.000000,0.000000,27.120297,8.460220,16.067724,1.146711,1.063718,1.078069,0.812861,3602.000000,684.000000,162866708.590000,3.200932,3602.000000,0.000000,3602.000000,50881030.748000,0.927535,2.408451,2.300618,1.203828,0.208218,0.095276,1.676472,0.595148,1.581196,2.849209,3593.500000,3593.500000,6.568905,0.135134,20.000000,88.000000,0.000000,578.063614,3.736670,0.000000,3602.000000,0.000000,1.203828,0.000000,0.927535,0.000000,132.511063,0.000000,0.091174,234.749444,10.882371,8.079560,0.000470,210.946422,19.981161,0.840244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
181.647467,115.613887,205.110985,43.980328,45.627779,34.274171,-1.031814,-0.523207,-0.873440,0.361579,0.230136,0.408285,20.000000,0.000000,46.000000,255.000000,245.000000,255.000000,183.830532,122.613445,205.551821,189.005540,128.976454,209.369806,-5.279070,-6.154334,-3.988372,-40.326758,-180.050956,-20.222528,87.597547,101.731561,63.162754,49.681565,58.772910,37.988509,211.375000,131.500000,213.625000,22.267900,25.418989,19.826986,0.105348,0.193300,0.092812,-16.512301,-28.391771,-9.361576,31.823511,46.746732,21.845998,0.774841,0.774841,0.774841,-3.207805,-17.161317,-0.703024,0.982647,0.870749,0.996584,0.789638,8785.000000,946.000000,203374797.760000,1.911131,8785.000000,0.000000,8785.000000,106415931.070000,0.628657,2.388889,2.463554,1.835598,0.501878,0.487988,1.770262,0.731322,1.282274,2.523250,8796.000000,8796.000000,6.488417,0.173538,22.000000,123.000000,0.000000,798.075340,4.244335,32.066998,488.055556,1172.948586,1.598209,0.266693,0.600465,0.219689,69.317765,42.897199,0.064663,536.973915,16.439112,9.207436,0.000155,181.600085,44.103929,0.928424,4.000000,12.000000,932.000000,2297.000000,0.106090,0.261468,0.632442
139.794819,65.012953,178.096891,32.007583,33.981134,28.062522,-0.275894,-0.056408,-0.383174,0.365090,0.169789,0.465121,37.000000,0.000000,74.000000,243.000000,182.000000,255.000000,156.464191,88.196286,187.201592,187.921260,121.997375,215.593176,-29.479424,-30.897119,-27.393004,-419.699497,-1070.304123,-197.275517,105.045662,111.408239,74.121059,38.277592,52.900173,33.419335,148.062500,69.937500,179.437500,34.408336,39.186204,30.043653,0.232391,0.560303,0.167432,-60.679031,-72.557368,-38.016244,60.679031,72.557368,38.016244,1.000000,1.000000,1.000000,-45.060454,-67.762251,-27.717117,0.756239,0.489647,0.865329,0.776883,1930.000000,486.000000,123982507.590000,3.529225,1930.000000,0.000000,1930.000000,35130236.890000,0.919649,2.271028,2.256754,1.328494,0.472539,0.169862,1.478173,0.712619,1.308310,2.765653,1915.000000,1915.000000,6.879706,0.141229,21.023796,60.000000,0.000000,412.782371,4.290665,14.840829,275.714286,275.667354,1.557854,0.278978,0.685701,0.162091,97.164158,43.514393,0.057787,522.597758,16.844260,8.714657,0.000209,141.646509,33.557441,0.876334,1.000000,6.000000,172.000000,1758.000000,0.089119,0.910881,0.000000
208.420943,161.438269,223.109354,31.669494,44.038279,27.326486,-1.037106,-0.230469,-1.313519,0.351487,0.272254,0.376258,18.000000,0.000000,27.000000,255.000000,255.000000,255.000000,206.270874,154.004854,224.098058,172.966118,118.505324,194.132623,31.002946,32.514728,28.226068,140.377808,296.518897,103.210651,73.153722,99.864453,57.885869,49.824912,56.351814,39.099124,192.437500,133.437500,213.875000,22.096291,15.325505,17.488836,0.114823,0.114852,0.081771,39.662280,58.052843,30.804081,39.662280,58.052843,30.804081,0.000000,0.000000,0.000000,23.565671,28.663065,17.295346,1.127482,1.215877,1.084034,0.793638,10562.000000,1358.000000,293014030.250000,3.362086,10562.000000,0.000000,10562.000000,87152437.861000,0.935838,2.760163,2.417808,1.190540,0.210187,0.006020,1.619569,0.595387,1.613549,3.303442,10596.000000,10596.000000,6.161999,0.101361,22.000000,186.000000,0.000000,1146.131759,3.716681,33.535497,1320.250000,2237.185048,1.524337,0.215773,0.687322,0.085768,34.926272,32.328830,0.083722,474.949800,14.568228,8.731423,0.000326,207.123227,32.295350,0.878814,0.000000,5.000000,0.000000,730.000000,0.000000,0.069116,0.930884
208.092622,135.446381,217.842402,23.320868,37.360353,22.612307,-1.129280,-0.039455,-0.901928,0.370680,0.241273,0.388047,55.000000,0.000000,87.000000,255.000000,238.000000,255.000000,205.531490,133.305684,219.786482,185.664643,112.878604,201.643399,17.764019,18.311916,16.438084,137.162343,149.860343,79.559212,72.125656,100.625777,58.800061,45.122889,58.857579,36.482216,209.437500,116.625000,212.375000,30.436345,36.779537,28.967385,0.145324,0.315366,0.136397,34.217454,23.227267,21.777709,34.347095,35.380114,23.988896,0.197430,0.238318,0.238318,23.237350,2.671177,12.028394,1.125706,1.020118,1.058443,0.813612,5679.000000,856.000000,183867448.030000,2.466416,5679.000000,0.000000,5679.000000,74548433.604000,0.840639,2.562874,2.413634,1.514687,0.498855,0.285347,2.049491,0.719667,1.764143,2.839735,5701.500000,5701.500000,5.527827,0.136626,19.026298,131.000000,0.000000,724.145292,2.944422,0.000000,5679.000000,0.000000,1.514687,0.000000,0.840639,0.000000,57.190789,0.000000,0.086481,278.512690,11.715949,8.323581,0.000376,207.593980,23.673615,0.866904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
190.793674,127.933784,207.051778,40.458847,46.629558,33.328239,-0.989010,-0.069433,-0.783709,0.362878,0.243322,0.393800,8.000000,0.000000,51.000000,255.000000,252.000000,255.000000,186.559765,130.181964,208.434365,178.996812,122.988842,201.190755,6.507997,6.253367,6.328283,51.782198,25.418924,21.601350,64.281195,78.630189,53.158532,42.962541,50.187231,34.648015,160.000000,115.187500,195.875000,31.470224,32.892284,28.259678,0.196689,0.285554,0.144274,6.052329,-3.140655,0.822581,17.664032,22.114598,12.098661,0.490741,0.570286,0.570286,5.938401,-4.841420,1.237770,1.032125,0.963537,1.006014,0.799085,15238.000000,2376.000000,596444725.650000,5.713019,15238.000000,0.000000,15238.000000,104400972.980000,0.982668,3.413793,4.086456,0.744682,0.064969,0.049945,2.917393,0.519463,2.867448,4.811965,15213.500000,15213.500000,7.205029,0.045338,63.031738,285.000000,0.000000,2053.433298,6.289650,32.440445,634.916667,1316.604722,1.368353,0.336716,0.784702,0.183424,89.124242,25.426883,0.068764,568.515694,16.876535,9.214780,0.000184,190.124844,40.525499,0.909349,2.000000,19.000000,658.000000,3789.000000,0.043182,0.248655,0.708164
208.762478,141.294544,220.045995,23.720441,34.321929,22.149254,-0.643757,0.011908,-0.496844,0.366184,0.247840,0.385976,91.000000,20.000000,108.000000,255.000000,242.000000,255.000000,195.766821,136.252900,218.967517,169.362069,108.985057,195.234483,24.119681,24.814716,22.226950,153.231969,173.094028,88.373186,73.134680,94.155818,58.924983,47.095853,56.421764,37.454092,215.187500,144.562500,220.000000,10.144079,11.693849,11.011358,0.047141,0.080891,0.050052,44.479745,37.092283,28.000160,44.479745,39.992336,28.000160,0.000000,0.381206,0.000000,23.907206,8.519340,14.231987,1.129329,1.064164,1.069150,0.809453,6892.000000,1128.000000,180415827.250000,1.819669,6892.000000,0.000000,6892.000000,99147629.441000,0.651295,3.241379,2.595444,1.806581,0.544980,0.164102,1.830276,0.745161,1.666174,3.396851,6886.500000,6886.500000,5.993896,0.094089,25.000000,160.000000,0.000000,959.023356,3.651237,0.000000,6892.000000,0.000000,1.806581,0.000000,0.651295,0.000000,112.907059,0.000000,0.076777,368.287134,13.522269,8.534850,0.000298,207.770635,25.076398,0.840930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
192.999327,127.202243,209.013909,40.805988,53.514907,35.441281,-1.142845,-0.115584,-0.899525,0.364689,0.240360,0.394950,8.000000,0.000000,46.000000,255.000000,251.000000,255.000000,190.525751,132.532189,212.162017,189.168999,130.649085,211.662002,0.410859,0.628849,-0.209887,46.064701,55.794737,12.959712,72.628953,83.740646,52.590696,45.825450,52.957337,33.706605,225.187500,164.187500,229.375000,27.379780,32.738011,28.168855,0.121587,0.199394,0.122807,14.305893,10.263361,6.890988,30.580418,31.612842,19.225504,0.431929,0.431929,0.431929,8.144055,-5.572961,3.199901,1.044056,0.958027,1.015548,0.800708,8915.000000,1234.000000,249538614.380000,2.716682,8915.000000,0.000000,8915.000000,91854187.262000,0.807013,2.883178,2.571079,1.457302,0.325631,0.278663,1.862128,0.661517,1.583465,3.267341,8927.500000,8927.500000,6.008999,0.102618,20.000000,174.000000,0.000000,1045.565900,3.421451,35.333605,685.769231,1564.687393,1.465780,0.241649,0.752736,0.167210,101.854212,44.419971,0.068166,569.630611,16.700401,9.112830,0.000180,192.288271,40.989780,0.911309,0.000000,11.000000,0.000000,1887.000000,0.000000,0.211666,0.788334
219.962979,175.639104,231.118821,23.017024,33.925102,19.626146,-0.529851,0.165732,-0.817259,0.350974,0.280251,0.368775,50.000000,56.000000,80.000000,255.000000,255.000000,255.000000,220.241020,174.559676,231.909618,183.513203,134.919633,199.165327,33.891938,35.820755,30.506861,222.524254,323.747594,131.939250,77.015122,102.418986,56.654807,46.262396,52.698870,36.300115,204.062500,141.562500,217.250000,10.532502,8.852745,10.280443,0.051614,0.062536,0.047321,33.240943,47.175547,25.768297,33.240943,47.175547,25.768297,0.000000,0.000000,0.000000,35.107707,42.863900,25.304812,1.189920,1.322831,1.122950,0.799820,4511.000000,1166.000000,245423197.940000,4.081506,4511.000000,0.000000,4511.000000,60130556.431000,0.907952,3.429412,3.271433,1.219461,0.330969,0.121854,1.952692,0.648561,1.830838,4.340124,4517.500000,4517.500000,6.415452,0.060490,27.000000,151.000000,0.000000,968.733300,4.101331,0.000000,4511.000000,0.000000,1.219461,0.000000,0.907952,0.000000,30.784012,0.000000,0.084127,686.962082,15.505783,8.336735,0.000569,216.404344,27.733697,0.743930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
